lat,lon,count
40.674,-74.011,1
40.685,-74,13
40.674,-74.012,17
40.685,-74.001,9
40.761,-73.763,1
40.685,-74.002,29
40.633,-73.892,2
40.685,-74.003,9
40.685,-74.004,1
40.685,-74.005,5
40.674,-74.016,9
40.731,-73.95,31
40.758,-73.891,3
40.731,-73.951,4
40.769,-73.88,20
40.674,-74.017,17
40.758,-73.892,1
40.731,-73.952,5
40.758,-73.893,1
40.769,-73.882,3
40.633,-73.897,3
40.731,-73.953,5
40.604,-74.002,1
40.769,-73.883,1
40.731,-73.954,30
40.742,-73.944,1
40.753,-73.933,2
40.731,-73.955,13
40.604,-74.004,2
40.656,-73.91,1
40.645,-73.921,6
40.753,-73.934,4
40.729,-74,166
40.731,-73.956,8
40.722,-73.603,1
40.769,-73.886,15
40.753,-73.935,5
40.731,-73.957,10
40.729,-74.001,185
40.645,-73.922,2
40.656,-73.912,1
40.769,-73.887,31
40.742,-73.947,2
40.753,-73.936,1
40.729,-74.002,292
40.731,-73.958,34
40.742,-73.948,1
40.753,-73.937,2
40.769,-73.888,3
40.731,-73.959,46
40.729,-74.003,138
40.758,-73.899,1
40.753,-73.938,1
40.656,-73.914,7
40.729,-74.004,149
40.742,-73.949,2
40.753,-73.939,1
40.913,-73.779,1
40.729,-74.005,269
40.656,-73.915,1
40.645,-73.927,2
40.729,-74.006,29
40.656,-73.917,1
40.719,-73.733,1
40.729,-74.007,179
40.719,-73.734,1
40.729,-74.008,54
40.729,-74.009,36
40.761,-73.77,1
40.59,-73.944,1
40.59,-73.945,1
40.741,-73.432,1
40.59,-73.947,1
40.731,-73.96,4
40.675,-73.742,1
40.742,-73.95,1
40.769,-73.89,2
40.769,-73.891,1
40.742,-73.951,1
40.913,-73.78,1
40.753,-73.94,6
40.769,-73.892,1
40.742,-73.952,4
40.753,-73.941,10
40.742,-73.953,12
40.645,-73.93,1
40.742,-73.954,19
40.87,-73.827,1
40.773,-73.803,1
40.769,-73.895,1
40.729,-74.01,9
40.742,-73.955,9
40.763,-74.219,1
40.753,-73.945,1
40.722,-73.613,1
40.742,-73.956,37
40.729,-74.011,71
40.675,-73.749,2
40.742,-73.957,2
40.753,-73.946,2
40.753,-73.947,3
40.867,-73.954,1
40.742,-73.958,2
40.656,-73.924,1
40.742,-73.959,3
40.769,-73.899,1
40.656,-73.925,1
40.753,-73.949,23
40.656,-73.926,5
40.589,-73.718,1
40.656,-73.927,1
40.645,-73.939,1
40.656,-73.928,1
40.936,-73.803,1
40.59,-73.953,1
40.782,-74.046,1
40.59,-73.954,1
40.782,-74.048,2
40.772,-73.775,1
40.59,-73.957,1
40.742,-73.96,2
40.761,-73.787,1
40.763,-74.224,1
40.59,-73.959,1
40.753,-73.95,2
40.675,-73.754,2
40.71,-73.598,1
40.763,-73.425,4
40.731,-73.974,74
40.731,-73.975,121
40.656,-73.93,1
40.731,-73.976,101
40.722,-73.624,1
40.731,-73.978,62
40.878,-73.953,1
40.731,-73.979,70
40.784,-73.806,1
40.656,-73.934,1
40.645,-73.946,3
40.703,-73.8,2
41.107,-73.802,1
40.645,-73.947,2
40.719,-73.753,1
40.645,-73.948,1
40.703,-73.802,2
40.645,-73.949,1
40.914,-73.837,1
40.59,-73.96,2
40.599,-74,1
40.731,-73.98,27
40.923,-74.073,1
40.675,-73.762,1
40.599,-74.001,2
40.731,-73.981,50
40.731,-73.982,52
40.742,-73.972,4
40.731,-73.983,140
40.741,-74.257,2
40.772,-73.789,1
40.742,-73.973,3
40.731,-73.984,78
40.733,-73.62,1
40.742,-73.974,10
40.731,-73.985,60
40.645,-73.951,2
40.666,-74.214,1
40.599,-74.006,2
40.731,-73.986,194
40.742,-73.975,224
40.722,-73.632,1
40.599,-74.007,1
40.742,-73.976,39
40.731,-73.987,79
40.81,-74.104,3
40.753,-73.965,66
40.81,-74.105,1
40.826,-74.056,1
40.729,-74.032,1
40.675,-73.769,1
40.656,-73.942,6
40.753,-73.966,87
40.742,-73.977,29
40.731,-73.988,62
41.018,-73.623,3
40.656,-73.943,4
40.686,-73.759,1
40.645,-73.954,2
40.753,-73.967,92
40.729,-74.033,9
40.731,-73.989,362
40.742,-73.978,90
40.729,-74.034,2
40.773,-73.827,1
40.742,-73.979,36
40.753,-73.968,98
40.656,-73.944,5
40.729,-74.035,9
40.753,-73.969,47
40.656,-73.946,1
40.729,-74.036,1
40.703,-73.812,1
40.656,-73.947,4
40.645,-73.958,3
40.729,-74.038,1
40.703,-73.813,1
40.656,-73.948,7
40.645,-73.959,4
40.656,-73.949,5
40.719,-73.766,1
40.703,-73.815,3
40.925,-73.836,1
40.703,-73.817,1
40.59,-73.974,3
40.772,-73.792,2
40.881,-73.84,1
40.731,-73.99,204
40.731,-73.991,368
40.742,-73.98,75
40.59,-73.979,1
40.753,-73.97,155
40.731,-73.992,373
40.742,-73.981,151
40.742,-73.982,75
40.731,-73.993,224
40.753,-73.971,73
40.701,-74.066,1
40.815,-74.073,1
40.731,-73.994,90
40.753,-73.972,175
40.742,-73.983,171
40.645,-73.96,4
40.753,-73.973,286
40.742,-73.984,154
40.731,-73.995,248
40.815,-74.074,2
40.645,-73.961,1
40.656,-73.95,6
40.753,-73.974,114
40.742,-73.985,554
40.731,-73.996,66
40.701,-74.069,1
40.729,-74.041,2
40.645,-73.962,5
40.753,-73.975,305
40.742,-73.986,135
40.731,-73.997,31
40.87,-73.859,1
40.731,-73.998,1
40.656,-73.952,1
40.687,-73.8,4
40.729,-74.042,6
40.645,-73.963,3
40.753,-73.976,25
40.742,-73.987,255
40.815,-74.078,1
40.656,-73.953,1
40.731,-73.999,166
40.753,-73.977,68
40.742,-73.988,71
40.729,-74.043,2
40.784,-73.826,3
40.656,-73.954,2
40.753,-73.978,300
40.742,-73.989,292
40.729,-74.044,4
40.645,-73.966,1
40.656,-73.955,2
40.729,-74.045,15
40.753,-73.979,513
40.719,-73.772,1
41.029,-73.625,1
40.729,-74.046,2
40.656,-73.956,4
40.733,-73.637,1
40.645,-73.968,1
40.729,-74.047,10
41.029,-73.626,3
40.656,-73.957,6
40.656,-73.958,3
40.729,-74.048,3
40.936,-73.833,1
40.656,-73.959,5
41.018,-73.639,1
40.687,-73.808,2
40.936,-73.835,1
40.703,-73.828,1
40.782,-74.07,1
41.051,-74.121,1
40.59,-73.982,1
41.32,-73.69,1
40.59,-73.983,1
40.59,-73.984,1
40.59,-73.985,1
40.87,-73.86,2
40.742,-73.99,318
40.742,-73.991,251
40.753,-73.98,168
40.753,-73.981,457
40.742,-73.992,246
40.742,-73.993,364
40.753,-73.982,79
40.666,-74.233,1
40.645,-73.97,2
40.722,-73.651,1
40.753,-73.983,183
40.742,-73.994,256
40.656,-73.96,4
40.753,-73.984,294
40.742,-73.995,244
40.656,-73.961,3
40.645,-73.972,2
40.773,-73.844,1
40.753,-73.985,186
40.742,-73.996,171
40.656,-73.962,4
40.624,-73.598,3
40.645,-73.973,3
40.742,-73.997,377
40.753,-73.986,216
40.645,-73.974,7
40.753,-73.987,266
40.742,-73.998,119
40.624,-73.599,8
40.784,-73.836,1
40.719,-73.78,1
40.645,-73.975,3
40.753,-73.988,61
40.742,-73.999,294
40.729,-74.055,1
40.703,-73.83,1
40.636,-73.622,1
40.645,-73.976,6
40.753,-73.989,383
40.645,-73.977,1
40.703,-73.831,7
40.719,-73.782,1
40.729,-74.056,1
40.936,-73.84,1
40.729,-74.057,2
40.645,-73.978,2
41.018,-73.648,1
40.645,-73.979,1
40.698,-73.807,1
40.828,-73.831,1
40.916,-72.701,2
40.925,-73.858,2
40.703,-73.839,1
40.59,-73.991,1
40.701,-74.082,2
41.041,-73.864,1
40.753,-73.99,116
40.753,-73.991,31
40.722,-73.66,1
40.753,-73.992,83
40.753,-73.993,244
41.041,-73.868,1
40.645,-73.98,7
40.675,-73.797,1
40.753,-73.994,51
40.645,-73.982,2
40.87,-73.878,2
40.753,-73.995,98
40.99,-73.913,1
40.784,-73.844,1
40.645,-73.983,1
40.753,-73.996,119
40.645,-73.984,1
40.753,-73.997,88
40.645,-73.985,2
40.656,-73.974,3
40.861,-73.527,1
40.753,-73.998,43
40.656,-73.975,1
40.753,-73.999,2
40.666,-74.249,1
40.656,-73.976,1
40.687,-73.825,1
40.956,-73.71,1
40.882,-73.905,1
40.656,-73.977,7
40.656,-73.978,3
40.656,-73.979,5
40.838,-74.115,2
40.839,-73.831,1
40.838,-74.117,1
40.592,-73.641,1
40.87,-73.882,1
40.686,-73.793,1
40.69,-73.702,1
40.743,-73.132,1
40.5,-74.451,1
40.686,-73.794,1
40.87,-73.886,1
40.729,-74.07,1
40.5,-74.453,1
40.656,-73.98,1
40.5,-74.454,1
40.645,-73.992,4
40.87,-73.889,1
40.645,-73.993,2
40.729,-74.072,1
40.881,-73.878,2
40.5,-74.455,1
40.826,-74.096,1
40.687,-73.83,3
40.882,-73.911,1
40.686,-73.799,1
40.893,-73.9,82
40.881,-73.879,6
40.944,-73.696,1
40.893,-73.901,5
40.775,-74.304,1
40.773,-73.868,2
40.773,-73.869,4
40.697,-73.308,1
40.729,-74.078,1
40.882,-73.916,1
40.645,-73.999,2
40.882,-73.917,1
40.801,-73.91,1
40.893,-73.907,1
40.605,-74.117,1
40.893,-73.909,2
40.801,-73.915,1
40.812,-73.904,1
40.703,-73.859,4
40.812,-73.905,1
40.734,-73.709,2
40.839,-73.848,6
40.812,-73.909,2
40.87,-73.891,5
40.87,-73.892,2
41.3,-74.185,1
40.881,-73.882,1
40.773,-73.87,2
40.773,-73.871,10
40.881,-73.884,1
40.773,-73.872,1
40.773,-73.873,1
40.881,-73.886,1
40.87,-73.898,1
40.773,-73.874,4
40.729,-74.082,1
40.773,-73.875,2
40.722,-73.684,1
40.882,-73.92,1
40.773,-73.876,7
40.882,-73.921,2
40.893,-73.911,1
40.773,-73.877,1
40.687,-73.843,1
40.85,-73.559,1
40.687,-73.844,1
40.893,-73.913,3
40.893,-73.914,2
40.66,-73.905,1
41.002,-73.727,1
40.893,-73.915,1
40.66,-73.906,2
40.656,-73.999,2
40.66,-73.907,1
40.745,-73.701,1
40.698,-73.836,1
40.698,-73.837,1
40.745,-73.702,1
40.925,-73.885,1
40.936,-73.874,1
40.703,-73.865,1
40.828,-73.862,1
40.703,-73.866,1
40.978,-73.712,1
40.703,-73.868,1
40.828,-73.865,1
40.801,-73.929,1
40.812,-73.918,1
40.839,-73.859,3
40.812,-73.919,1
40.704,-73.907,1
40.704,-73.908,1
40.704,-73.909,1
40.604,-74.091,1
40.495,-74.444,1
40.66,-73.91,1
40.733,-73.683,1
40.687,-73.85,2
40.773,-73.885,316
40.773,-73.886,642
40.66,-73.912,1
40.66,-73.913,1
40.811,-74.2,1
40.687,-73.853,1
40.703,-73.87,1
40.66,-73.914,2
40.703,-73.871,1
40.66,-73.915,1
40.671,-73.905,1
40.687,-73.856,6
40.801,-73.93,2
40.734,-73.722,1
40.703,-73.875,1
40.801,-73.931,2
40.66,-73.918,1
40.698,-73.847,1
40.812,-73.921,1
40.801,-73.933,2
40.745,-73.716,2
40.801,-73.935,3
40.812,-73.925,2
40.704,-73.912,1
40.812,-73.926,2
40.801,-73.937,2
40.704,-73.913,4
40.839,-73.867,1
40.801,-73.938,6
40.812,-73.927,2
40.715,-73.904,1
40.704,-73.915,9
40.812,-73.929,1
40.704,-73.916,3
40.704,-73.917,1
40.704,-73.918,9
40.715,-73.907,1
40.704,-73.919,5
40.715,-73.909,2
40.773,-73.893,1
40.773,-73.894,1
40.66,-73.92,1
40.773,-73.895,7
40.773,-73.896,4
40.744,-74,73
40.773,-73.897,6
40.744,-74.001,49
40.852,-74.014,4
40.773,-73.898,1
40.558,-74.276,1
40.66,-73.923,2
40.698,-73.852,2
40.744,-74.002,57
40.744,-74.003,153
40.558,-74.278,1
40.66,-73.925,2
40.744,-74.004,16
40.744,-74.005,55
40.744,-74.006,466
40.703,-73.885,1
40.66,-73.928,1
40.812,-73.93,8
40.744,-74.007,639
40.744,-74.008,76
40.744,-74.009,2
40.801,-73.943,4
40.801,-73.944,11
40.704,-73.92,2
40.828,-73.885,1
40.812,-73.935,1
40.801,-73.946,4
40.704,-73.922,1
40.839,-73.876,2
40.801,-73.947,7
40.796,-73.919,4
40.812,-73.936,6
40.828,-73.888,1
40.715,-73.913,15
40.812,-73.937,1
40.704,-73.924,4
40.801,-73.948,25
40.715,-73.914,6
40.704,-73.925,15
40.801,-73.949,7
40.812,-73.938,4
40.715,-73.915,1
40.812,-73.939,8
40.704,-73.926,11
40.704,-73.927,12
40.704,-73.928,8
40.704,-73.929,2
40.599,-74.08,1
40.588,-74.092,1
41.032,-73.562,1
40.588,-74.095,1
40.892,-74.221,1
40.794,-73.365,1
40.852,-74.02,2
40.66,-73.93,1
40.66,-73.931,2
41.032,-73.568,1
40.755,-74,181
40.66,-73.932,7
40.687,-73.873,2
40.66,-73.933,1
40.755,-74.001,20
40.66,-73.934,1
40.755,-74.002,72
40.755,-74.003,49
40.713,-74.166,4
40.671,-73.925,1
40.667,-73.533,1
40.703,-73.893,4
40.66,-73.936,2
40.828,-73.89,1
40.703,-73.894,4
40.671,-73.926,5
40.801,-73.95,5
40.66,-73.938,1
40.703,-73.895,1
40.796,-73.923,1
40.801,-73.951,4
40.812,-73.94,4
40.671,-73.927,2
40.698,-73.867,1
40.755,-74.006,2
40.671,-73.928,1
40.801,-73.952,3
40.812,-73.941,10
40.703,-73.896,4
40.755,-74.007,18
40.66,-73.939,3
40.703,-73.897,1
40.828,-73.893,1
40.801,-73.953,14
40.699,-73.901,3
40.671,-73.929,1
40.828,-73.894,2
40.699,-73.902,1
40.812,-73.943,3
40.704,-73.93,23
40.801,-73.954,15
40.801,-73.955,3
40.704,-73.931,27
40.812,-73.944,17
40.699,-73.904,1
40.801,-73.956,9
40.812,-73.945,36
40.704,-73.932,2
40.801,-73.957,5
40.812,-73.946,1
40.704,-73.933,29
40.812,-73.947,1
40.704,-73.934,15
40.801,-73.958,3
40.699,-73.907,1
40.801,-73.959,3
40.704,-73.935,13
40.812,-73.948,8
40.812,-73.949,3
40.699,-73.908,15
40.699,-73.909,2
40.715,-73.927,1
40.704,-73.938,5
40.704,-73.939,1
40.715,-73.928,2
40.681,-74.201,1
40.66,-73.94,1
40.702,-74.184,1
40.671,-73.931,2
40.66,-73.943,1
40.671,-73.932,3
40.66,-73.944,1
40.822,-74.22,1
40.671,-73.933,1
40.671,-73.934,2
40.67,-74.219,1
40.796,-73.93,1
40.66,-73.945,2
40.647,-74,2
40.66,-73.946,1
40.647,-74.001,2
40.671,-73.935,7
40.66,-73.947,1
40.671,-73.936,5
40.801,-73.96,5
40.796,-73.932,15
40.812,-73.95,2
40.796,-73.933,13
40.66,-73.948,4
40.801,-73.961,12
40.671,-73.937,5
40.796,-73.934,2
40.647,-74.004,1
40.671,-73.938,5
40.66,-73.949,2
40.687,-73.889,1
40.801,-73.962,5
40.812,-73.951,22
40.699,-73.911,2
40.647,-74.005,2
40.812,-73.952,10
40.801,-73.963,3
40.671,-73.939,6
40.796,-73.935,9
40.744,-74.029,11
40.796,-73.936,4
40.699,-73.912,4
40.647,-74.006,1
40.801,-73.964,5
40.812,-73.953,5
40.699,-73.913,2
40.796,-73.937,1
40.704,-73.941,2
40.801,-73.965,5
40.812,-73.954,2
40.647,-74.008,1
40.796,-73.938,2
40.699,-73.914,7
40.812,-73.955,9
40.801,-73.966,34
40.704,-73.942,12
40.812,-73.956,1
40.801,-73.967,7
40.699,-73.915,2
40.704,-73.943,8
40.94,-73.829,1
40.704,-73.944,3
40.812,-73.957,4
40.715,-73.933,2
40.801,-73.968,28
40.699,-73.916,4
40.812,-73.958,2
40.699,-73.917,4
40.704,-73.945,1
40.715,-73.934,6
40.801,-73.969,41
40.812,-73.959,1
40.839,-73.899,2
40.715,-73.935,8
40.704,-73.946,3
40.629,-73.9,1
40.699,-73.918,4
40.618,-73.912,1
40.704,-73.947,1
40.699,-73.919,4
40.715,-73.936,8
40.704,-73.948,4
40.715,-73.937,12
40.629,-73.903,1
40.715,-73.938,19
40.715,-73.939,21
40.629,-73.905,1
40.69,-73.762,1
40.841,-74.052,1
40.783,-74.198,1
40.66,-73.95,2
40.671,-73.94,2
40.66,-73.951,7
40.744,-74.03,4
40.744,-74.031,2
40.671,-73.941,1
40.66,-73.952,5
40.667,-74.351,1
40.671,-73.942,5
40.744,-74.032,2
40.66,-73.954,5
40.744,-74.033,3
40.647,-74.01,1
40.744,-74.034,2
40.671,-73.944,6
40.66,-73.955,18
40.658,-74,1
40.647,-74.011,1
40.66,-73.956,2
40.671,-73.945,4
40.744,-74.035,6
40.796,-73.942,3
40.745,-73.751,1
40.744,-74.036,3
40.647,-74.012,5
40.801,-73.97,21
40.671,-73.946,6
40.873,-74.425,1
40.812,-73.96,4
40.658,-74.002,4
40.796,-73.943,3
40.801,-73.971,20
40.755,-74.026,24
40.744,-74.037,6
40.671,-73.947,3
40.801,-73.972,1
40.658,-74.003,1
40.94,-73.833,1
40.796,-73.944,4
40.812,-73.961,4
40.671,-73.948,4
40.699,-73.92,3
40.744,-74.038,8
40.66,-73.959,5
40.755,-74.027,7
40.94,-73.834,1
40.647,-74.015,1
40.744,-74.039,2
40.796,-73.945,2
40.671,-73.949,11
40.699,-73.921,10
40.658,-74.004,3
40.812,-73.962,12
40.704,-73.95,1
40.796,-73.946,1
40.658,-74.005,3
40.647,-74.016,2
40.884,-73.616,1
40.755,-74.029,2
40.812,-73.963,3
40.699,-73.922,5
40.812,-73.964,1
40.704,-73.951,1
40.796,-73.947,1
40.647,-74.017,1
40.978,-73.765,2
40.699,-73.923,3
40.658,-74.006,2
40.715,-73.94,14
40.796,-73.948,6
40.715,-73.941,12
40.699,-73.924,8
40.647,-74.018,1
40.658,-74.007,18
40.796,-73.949,3
40.658,-74.008,1
40.699,-73.925,7
40.745,-73.758,1
40.704,-73.953,4
40.647,-74.019,3
40.715,-73.942,23
40.699,-73.926,3
40.715,-73.943,17
40.951,-73.829,1
40.699,-73.927,11
40.715,-73.944,30
40.699,-73.928,1
40.715,-73.945,42
40.715,-73.946,11
40.618,-73.922,2
40.699,-73.929,3
40.715,-73.947,6
40.704,-73.958,3
40.704,-73.959,2
40.715,-73.948,21
40.715,-73.949,10
40.629,-73.917,2
40.629,-73.918,1
40.629,-73.919,1
40.66,-73.96,9
40.69,-73.777,1
40.66,-73.961,9
40.671,-73.95,9
40.744,-74.04,4
40.671,-73.951,1
40.698,-73.891,1
40.755,-74.03,9
40.66,-73.962,5
40.671,-73.952,5
40.66,-73.963,8
40.755,-74.031,49
40.671,-73.953,3
40.755,-74.032,23
40.744,-74.044,1
40.893,-73.974,1
40.671,-73.954,14
40.796,-73.95,48
40.647,-74.02,7
40.647,-74.021,7
40.671,-73.955,4
40.755,-74.035,1
40.744,-74.046,1
40.951,-73.83,2
40.671,-73.956,3
40.671,-73.957,9
40.755,-74.037,3
40.744,-74.048,1
40.698,-73.898,1
40.671,-73.958,13
40.699,-73.93,16
40.698,-73.899,5
40.671,-73.959,8
40.699,-73.931,36
40.94,-73.845,1
40.699,-73.932,7
40.704,-73.96,2
40.704,-73.961,1
40.725,-74.224,1
40.715,-73.95,38
40.699,-73.933,13
40.699,-73.934,6
40.715,-73.951,20
40.704,-73.963,1
40.699,-73.935,8
40.715,-73.952,46
40.715,-73.953,7
40.699,-73.936,19
40.704,-73.965,1
40.699,-73.937,5
40.715,-73.954,18
40.787,-73.608,2
40.699,-73.938,6
40.715,-73.955,14
40.704,-73.967,2
40.618,-73.932,2
40.699,-73.939,8
40.629,-73.921,1
40.715,-73.956,12
40.715,-73.957,31
40.629,-73.923,2
40.715,-73.958,37
40.629,-73.924,1
40.715,-73.959,26
40.629,-73.925,1
40.618,-73.937,1
40.706,-74.408,1
40.593,-73.76,3
40.697,-74.182,2
40.83,-74.084,2
40.882,-73.99,1
40.697,-74.184,3
40.697,-74.185,2
40.671,-73.96,7
40.671,-73.961,4
40.744,-74.051,1
40.671,-73.962,6
40.671,-73.963,8
40.671,-73.964,1
40.796,-73.961,1
40.852,-74.068,7
40.66,-73.977,1
40.796,-73.962,8
40.66,-73.978,7
40.796,-73.963,4
40.699,-73.94,23
40.66,-73.979,5
40.734,-73.785,2
40.812,-73.982,1
40.699,-73.941,4
40.796,-73.965,1
40.734,-73.786,1
40.796,-73.966,5
40.745,-73.775,1
40.971,-73.704,2
40.873,-74.449,2
40.796,-73.967,7
40.715,-73.96,15
40.255,-74.704,1
40.796,-73.968,3
40.843,-73.833,1
40.699,-73.944,2
40.715,-73.961,36
40.715,-73.962,46
40.796,-73.969,33
40.843,-73.834,1
40.843,-73.835,2
40.699,-73.946,4
40.715,-73.963,23
40.618,-73.94,1
40.843,-73.836,8
40.715,-73.964,14
40.699,-73.947,11
40.699,-73.948,2
40.715,-73.965,53
40.843,-73.837,6
40.715,-73.966,52
40.715,-73.967,38
40.618,-73.944,1
40.618,-73.945,1
40.618,-73.946,5
40.629,-73.939,4
40.83,-74.094,1
40.66,-73.98,14
40.893,-73.99,2
40.66,-73.981,12
40.66,-73.982,3
40.671,-73.971,9
40.66,-73.983,1
40.671,-73.972,22
40.873,-74.45,1
40.66,-73.984,14
40.671,-73.973,15
40.671,-73.974,7
40.66,-73.985,7
40.811,-74.272,2
40.796,-73.97,20
40.745,-73.78,1
40.66,-73.986,3
40.811,-73.472,2
40.796,-73.971,76
40.671,-73.975,22
40.66,-73.987,2
40.671,-73.976,1
40.796,-73.972,33
40.812,-73.99,1
40.671,-73.977,6
40.796,-73.973,50
40.66,-73.988,34
40.699,-73.95,1
40.66,-73.989,5
40.671,-73.978,25
40.978,-73.792,1
40.796,-73.974,41
40.812,-73.992,1
40.671,-73.979,16
40.796,-73.975,15
40.796,-73.976,12
40.704,-73.98,8
40.734,-73.797,1
40.699,-73.953,3
40.704,-73.981,6
40.699,-73.954,4
40.704,-73.982,1
40.699,-73.955,3
40.978,-73.797,1
40.704,-73.984,5
40.699,-73.956,31
40.725,-74.248,1
40.843,-73.846,1
40.704,-73.985,42
40.699,-73.957,5
40.699,-73.958,6
40.704,-73.986,20
40.823,-74.305,1
40.715,-73.976,3
40.699,-73.959,20
40.704,-73.987,228
40.746,-73.825,1
40.704,-73.988,21
40.715,-73.978,4
40.704,-73.989,8
40.746,-73.826,4
40.757,-73.816,1
40.715,-73.979,4
40.746,-73.827,2
40.649,-73.804,1
40.618,-73.957,3
40.618,-73.958,5
40.629,-73.948,1
40.66,-73.99,4
40.66,-73.991,10
40.671,-73.98,7
40.66,-73.992,4
40.671,-73.981,17
40.66,-73.993,3
40.671,-73.982,11
40.671,-73.983,2
40.811,-73.48,1
40.66,-73.994,4
40.66,-73.995,4
40.671,-73.984,18
40.671,-73.985,30
40.671,-73.986,6
40.811,-74.285,1
40.631,-74.102,1
40.671,-73.987,9
40.66,-73.998,5
40.66,-73.999,5
40.671,-73.988,12
40.671,-73.989,31
40.704,-73.99,55
40.715,-73.98,12
40.704,-73.991,80
40.715,-73.981,19
40.854,-73.843,2
40.704,-73.993,1
40.715,-73.982,40
40.756,-74.105,1
40.699,-73.966,2
40.854,-73.844,1
40.704,-73.994,1
40.715,-73.983,28
40.679,-73.624,1
40.834,-74.303,1
40.618,-73.96,3
40.715,-73.984,47
40.699,-73.967,19
40.704,-73.995,38
40.618,-73.961,1
40.715,-73.985,37
40.699,-73.968,25
40.715,-73.986,4
40.757,-73.823,3
40.618,-73.963,1
40.715,-73.987,18
40.618,-73.964,1
40.715,-73.988,1
40.757,-73.826,1
40.746,-73.837,1
40.629,-73.955,1
40.618,-73.967,1
40.629,-73.957,4
40.618,-73.968,1
40.671,-73.99,5
40.671,-73.991,5
40.79,-73.51,1
40.671,-73.992,4
40.671,-73.993,2
40.671,-73.996,2
40.671,-73.997,2
40.811,-73.495,1
40.62,-74.124,2
40.574,-73.976,1
40.725,-74.263,1
40.648,-73.781,10
40.648,-73.782,126
40.715,-73.99,96
40.699,-73.974,1
40.854,-73.852,2
40.679,-73.631,1
40.715,-73.991,139
40.648,-73.783,862
40.648,-73.784,73
40.715,-73.992,252
40.725,-74.266,1
40.864,-74.128,1
40.699,-73.976,3
40.648,-73.785,23
40.715,-73.993,55
40.699,-73.977,2
40.618,-73.97,2
40.715,-73.994,15
40.648,-73.786,3
40.618,-73.971,1
40.648,-73.787,1
40.715,-73.995,3
40.715,-73.996,3
40.757,-73.834,3
40.648,-73.789,1
40.715,-73.997,100
40.726,-74.304,1
40.854,-73.859,1
40.715,-73.998,83
40.715,-73.999,78
40.746,-73.847,21
40.746,-73.848,1
40.757,-73.838,1
40.629,-73.968,2
40.648,-73.79,2
40.971,-73.742,2
40.64,-73.677,1
40.699,-73.981,9
40.699,-73.983,2
40.699,-73.984,1
40.699,-73.986,1
40.776,-73.668,1
40.618,-73.98,2
40.73,-73.901,2
40.854,-73.865,1
40.746,-73.853,3
40.699,-73.988,6
40.699,-73.989,2
40.629,-73.971,2
40.629,-73.972,1
40.757,-73.844,33
40.629,-73.973,1
40.855,-73.901,1
40.629,-73.974,1
40.618,-73.986,1
40.746,-73.859,6
40.757,-73.849,5
40.649,-73.837,2
40.681,-74.28,1
40.64,-73.684,1
41.044,-73.685,1
40.647,-74.085,1
40.699,-73.991,6
40.699,-73.992,42
40.699,-73.993,24
40.854,-73.872,5
40.699,-73.994,41
41.014,-73.876,1
40.746,-73.86,1
40.699,-73.995,32
40.854,-73.873,1
40.699,-73.996,35
40.757,-73.85,23
40.757,-73.851,1
40.843,-73.886,1
40.629,-73.98,2
40.618,-73.991,1
40.737,-73.51,1
40.679,-73.656,1
40.843,-73.889,2
40.855,-73.91,3
40.618,-73.995,1
40.855,-73.912,2
40.746,-73.868,1
40.855,-73.913,4
40.649,-73.845,1
40.788,-73.706,1
40.866,-73.903,1
40.649,-73.847,5
40.776,-73.682,1
40.62,-74.156,4
40.62,-74.157,3
40.843,-73.892,2
40.843,-73.894,1
40.854,-73.883,1
40.73,-73.92,1
40.746,-73.873,2
40.854,-73.886,2
40.601,-74.336,1
40.629,-73.991,1
40.854,-73.887,7
40.633,-73.9,1
40.746,-73.875,1
40.659,-74.125,1
40.854,-73.888,7
40.663,-73.717,1
40.854,-73.889,14
40.757,-73.869,1
40.814,-74.008,1
40.629,-73.999,7
40.855,-73.928,2
40.855,-73.929,2
40.633,-73.909,3
40.866,-73.919,2
40.758,-73.907,1
40.707,-73.719,1
40.662,-74,1
40.853,-74.174,2
40.854,-73.89,1
40.77,-74.017,1
40.76,-73.744,1
40.854,-73.893,1
